cell_id	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16
cell_752	8	2	32	3	2	-	-	-	-	-	-	-	0	2	2	2
cell_753	8	19	32	3	5	-	-	-	-	-	-	-	0	-	2	2
cell_754	8	-	32	-	-	-	-	-	-	-	-	-	0	2	2	2
cell_755	8	-	32	3	5	-	-	-	-	-	-	-	2	2	2	2
cell_756	-	0	-	3	5	-	-	-	-	-	-	-	0	2	2	2
cell_757	-	0	-	-	5	-	-	-	-	-	-	-	2	2	2	2
cell_758	8	0	-	3	5	-	-	-	-	-	-	-	2	2	-	2
cell_759	8	2	32	3	5	-	-	-	-	-	-	-	-	2	-	2
cell_760	8	2	32	3	5	-	-	-	-	-	-	-	2	2	2	2
cell_761	8	0	-	3	-	-	-	-	-	-	-	-	2	2	2	2
cell_762	8	0	32	3	5	-	-	-	-	-	-	-	-	2	2	-
cell_763	8	0	32	3	5	-	-	-	-	-	-	-	-	2	2	2
cell_764	8	0	32	3	-	-	-	-	-	-	-	-	2	2	2	2
cell_765	8	-	-	-	5	-	-	-	-	-	-	-	2	-	2	2
cell_766	8	0	32	3	-	-	-	-	-	-	-	-	2	2	2	2
cell_767	8	5	32	3	5	-	-	-	-	-	-	-	2	2	-	2
cell_768	8	5	32	3	5	-	-	-	-	-	-	-	2	-	2	2
cell_769	0	3	2	8	5	2	0	5	2	-	5	2	12	0	0	51
cell_770	0	3	2	8	5	-	0	5	-	30	5	2	12	0	-	0
cell_771	2	3	-	-	5	2	4	5	2	30	5	2	12	0	0	0
cell_772	0	3	-	8	5	2	0	5	2	30	5	-	12	0	0	0
cell_773	-	3	2	8	-	2	0	5	2	30	5	-	12	-	72	0
cell_774	0	3	2	8	5	2	0	5	2	30	5	2	12	2	72	-
cell_775	2	3	2	8	-	2	0	5	-	30	5	2	12	2	72	0
cell_776	2	3	2	8	-	2	-	5	-	30	5	2	-	2	-	0
cell_777	0	3	2	8	5	2	-	5	2	-	-	-	12	5	0	2
cell_778	-	3	2	8	5	2	5	5	2	30	5	0	12	5	5	0
cell_779	2	3	-	8	5	2	5	-	2	30	-	0	12	5	0	-
cell_780	-	3	2	-	5	2	5	5	-	-	-	0	12	-	0	0
cell_781	2	3	2	8	-	-	5	5	2	30	5	5	12	0	3	2
cell_782	2	3	2	8	5	2	5	5	2	30	5	5	12	-	3	2
cell_783	0	3	2	-	-	2	5	5	2	-	5	0	12	5	-	0
cell_784	0	-	2	8	5	2	5	5	2	30	5	0	12	5	3	0
cell_785	2	3	2	8	-	2	0	-	-	30	0	2	12	5	5	13
cell_786	2	-	2	8	5	2	2	5	0	30	0	2	12	0	-	13
cell_787	2	3	2	8	5	2	0	5	2	30	-	2	12	0	-	13
cell_788	2	3	2	8	5	-	0	5	0	30	2	-	-	0	5	13
cell_789	2	3	2	8	5	2	-	5	3	30	0	2	12	0	0	13
cell_790	2	3	2	8	5	-	4	5	3	30	0	2	-	0	2	13
cell_791	2	-	2	8	5	2	-	5	3	30	-	-	12	4	0	13
cell_792	2	3	2	8	5	2	2	5	3	30	2	2	12	-	0	13
cell_793	2	3	2	8	5	2	-	5	0	30	5	2	12	0	-	-
cell_794	-	3	2	8	5	2	2	5	0	30	5	2	12	2	0	13
cell_795	2	3	-	8	5	-	2	5	0	30	5	2	12	0	0	13
cell_796	2	3	2	8	5	2	2	5	-	30	5	2	12	2	3	-
cell_797	2	3	2	8	-	-	-	5	-	30	-	2	12	-	2	-
cell_798	2	3	2	8	5	2	2	5	0	30	0	2	-	0	0	13
cell_799	2	-	2	8	-	2	2	5	3	-	0	2	12	3	2	13
cell_800	2	3	2	8	5	2	2	5	3	30	-	2	-	3	2	13
cell_801	3	15	2	8	5	-	-	5	2	-	25	11	2	30	2	3
cell_802	3	15	2	8	5	-	2	5	2	30	-	11	2	30	0	3
cell_803	-	15	2	8	5	2	2	5	2	30	2	-	2	-	-	3
cell_804	3	15	2	8	5	-	2	-	2	30	2	5	2	-	-	3
cell_805	35	15	2	8	5	2	2	5	0	30	0	0	2	2	0	3
cell_806	0	15	2	8	5	2	2	5	0	30	0	0	2	0	0	-
cell_807	0	15	2	8	5	2	2	-	0	30	0	-	2	0	0	-
cell_808	-	15	-	8	5	2	2	5	-	30	0	0	2	0	-	-
cell_809	2	15	2	8	-	2	5	5	2	30	-	-	8	-	0	-
cell_810	2	-	2	8	5	2	-	5	2	30	0	2	-	-	-	3
cell_811	-	-	2	8	5	2	5	5	2	30	-	-	8	4	0	3
cell_812	2	-	2	8	5	2	5	5	2	30	2	2	-	0	0	3
cell_813	2	15	-	8	5	2	-	5	2	-	-	-	0	2	0	-
cell_814	2	15	2	8	5	2	-	5	2	30	0	2	-	2	0	3
cell_815	2	15	2	8	5	2	5	5	-	30	-	2	2	2	-	-
cell_816	2	15	2	8	5	2	-	5	-	30	2	2	2	2	0	3
cell_817	0	2	2	8	5	2	2	5	4	30	-	-	2	5	0	-
cell_818	0	2	-	8	-	-	-	5	0	-	0	9	2	5	3	-
cell_819	-	2	-	8	5	2	2	5	5	30	6	2	2	-	5	3
cell_820	-	2	2	8	5	2	4	5	5	30	-	0	2	5	3	3
cell_821	0	2	2	8	5	2	0	5	0	30	0	2	2	5	0	3
cell_822	0	2	2	8	5	2	-	5	5	30	0	0	2	-	5	3
cell_823	0	2	2	8	5	2	-	5	0	30	2	0	2	5	3	-
cell_824	-	2	2	-	5	2	0	-	0	30	2	-	2	5	3	3
cell_825	2	2	-	8	-	2	2	5	-	30	2	2	2	2	5	3
cell_826	2	2	-	8	-	-	2	5	0	-	2	2	2	-	5	-
cell_827	0	-	2	8	5	2	2	5	0	30	2	2	0	2	2	3
cell_828	2	2	2	8	-	2	2	5	0	30	-	2	0	2	2	3
cell_829	2	2	2	8	5	2	3	5	3	30	4	2	2	-	3	3
cell_830	2	2	2	-	5	2	3	5	3	30	-	2	2	0	3	3
cell_831	2	2	2	8	5	2	2	-	3	30	-	-	0	9	0	3
cell_832	2	2	-	8	5	2	2	5	-	30	4	-	0	9	-	3
cell_833	0	4	2	2	5	2	6	5	2	2	2	5	2	0	5	0
cell_834	0	-	2	2	5	-	6	5	-	2	-	5	2	-	5	0
cell_835	0	4	2	2	-	2	6	5	-	2	-	5	-	4	-	0
cell_836	8	4	2	2	5	2	6	5	-	2	2	5	-	-	0	4
cell_837	0	4	2	-	-	2	6	5	2	2	2	-	-	0	3	2
cell_838	0	4	2	-	-	2	6	5	-	2	-	5	-	0	-	-
cell_839	0	4	2	2	5	2	6	5	-	2	2	5	2	-	0	13
cell_840	0	4	-	-	5	-	-	5	2	2	2	5	-	-	0	0
cell_841	0	4	-	-	5	2	5	5	2	2	2	-	2	3	-	3
cell_842	-	4	-	2	-	2	5	5	2	2	2	5	2	3	5	2
cell_843	-	4	2	-	5	2	-	-	2	-	2	-	2	3	5	-
cell_844	0	4	-	2	5	2	5	5	2	2	2	5	-	3	-	0
cell_845	0	4	2	2	-	2	5	5	-	2	2	-	2	-	5	0
cell_846	0	4	2	-	5	2	5	5	2	-	2	-	2	0	5	-
cell_847	0	4	2	2	5	2	5	5	2	2	-	5	-	0	-	0
cell_848	0	4	-	2	5	2	5	-	2	-	2	5	2	0	5	-
cell_849	8	4	2	2	5	2	-	-	-	2	2	8	2	2	0	2
cell_850	8	4	-	2	5	-	2	5	2	2	2	-	2	2	2	2
cell_851	8	4	2	2	5	-	2	-	2	2	2	8	2	2	-	2
cell_852	8	4	2	2	-	2	2	5	2	2	2	8	2	2	-	-
cell_853	-	4	2	2	5	2	2	5	2	2	2	0	2	0	0	0
cell_854	8	4	2	-	5	2	2	5	2	2	2	2	2	0	0	0
cell_855	8	4	2	2	5	2	2	5	2	2	2	0	2	0	-	-
cell_856	-	4	2	-	5	2	-	5	2	-	2	0	2	2	-	0
cell_857	8	-	2	2	5	2	0	5	2	2	-	0	2	2	-	2
cell_858	-	4	2	2	5	2	2	-	-	-	2	2	2	2	2	0
cell_859	8	4	2	2	5	2	0	5	-	2	-	0	2	2	0	-
cell_860	8	4	2	2	-	2	-	5	-	2	2	0	2	2	0	2
cell_861	8	4	2	-	-	2	5	5	2	2	2	5	2	-	0	0
cell_862	-	4	2	2	5	2	5	5	2	2	2	5	2	2	-	0
cell_863	8	4	-	2	5	-	5	5	-	2	2	0	2	2	-	0
cell_864	8	4	2	2	-	2	5	5	2	2	2	2	2	2	0	0
cell_865	2	0	2	2	5	-	12	5	2	0	-	2	4	5	2	0
cell_866	2	2	-	-	-	2	-	-	2	0	2	-	4	-	2	0
cell_867	2	0	2	-	5	2	12	5	2	12	2	0	4	-	2	-
cell_868	2	2	2	2	-	2	12	5	2	0	2	0	4	5	2	2
cell_869	2	0	-	-	5	2	12	-	2	2	2	5	-	5	2	0
cell_870	2	0	2	2	5	2	12	5	2	-	0	5	4	5	2	0
cell_871	2	0	-	2	5	2	12	5	2	2	0	0	4	-	2	0
cell_872	2	-	2	2	5	2	-	5	2	2	0	5	-	5	2	0
cell_873	2	15	2	2	5	-	12	5	2	4	2	0	4	5	-	-
cell_874	2	15	-	2	5	2	12	-	2	4	-	-	4	5	2	3
cell_875	2	15	2	2	5	-	12	5	2	4	-	2	-	5	-	3
cell_876	2	-	2	-	-	2	12	5	2	4	2	2	4	-	2	3
cell_877	2	2	2	2	-	2	12	5	2	4	2	0	-	5	2	0
cell_878	2	2	-	2	5	2	12	5	2	4	2	5	4	5	2	-
cell_879	2	2	2	2	-	2	12	5	-	4	-	0	4	5	2	0
cell_880	2	2	2	-	5	2	-	5	-	4	2	5	4	5	2	2
cell_881	2	-	2	2	5	-	-	5	2	64	2	3	4	-	0	3
cell_882	2	8	2	2	5	2	12	5	2	0	2	3	4	0	0	3
cell_883	2	8	2	2	5	2	12	5	-	0	0	-	4	-	0	3
cell_884	2	8	-	2	5	2	12	5	2	0	0	10	4	0	0	3
cell_885	-	-	2	-	5	2	12	5	2	0	0	-	4	2	0	-
cell_886	2	8	2	-	5	2	-	5	2	0	-	-	4	2	0	0
cell_887	2	8	-	2	-	2	-	5	-	2	0	2	4	2	-	0
cell_888	2	8	2	2	5	2	12	5	-	2	-	0	-	-	2	0
cell_889	2	8	2	2	5	2	12	5	2	2	-	0	4	2	2	-
cell_890	2	8	-	2	5	2	12	5	2	2	0	-	4	2	-	5
cell_891	2	8	2	2	-	-	-	5	2	-	0	-	4	-	2	0
cell_892	2	8	2	2	5	2	12	5	2	0	0	0	4	2	2	3
cell_893	2	8	2	2	5	2	-	5	2	0	0	0	4	-	0	0
cell_894	-	8	2	2	5	2	-	5	2	0	-	0	4	2	0	12
cell_895	2	-	-	-	-	2	12	-	-	-	0	2	-	-	-	0
cell_896	-	-	-	2	5	2	-	5	2	0	0	-	4	2	0	0
cell_897	2	3	2	5	5	2	2	2	-	2	2	2	2	0	3	-
cell_898	2	3	2	5	5	-	2	2	-	-	-	-	-	0	3	2
cell_899	0	3	2	5	-	2	-	2	0	2	-	-	-	0	2	2
cell_900	-	3	2	-	5	2	2	2	2	2	2	2	2	0	0	-
cell_901	0	3	-	-	5	2	2	-	2	2	2	2	2	0	2	-
cell_902	0	3	2	5	5	2	2	2	-	2	2	2	2	0	2	2
cell_903	0	-	2	5	5	-	2	2	-	2	-	-	2	0	2	2
cell_904	0	3	2	5	5	2	2	-	0	2	2	2	-	0	2	2
cell_905	2	3	2	0	5	2	2	-	3	-	2	-	2	-	2	2
cell_906	2	3	2	2	-	2	2	2	3	2	2	2	2	0	-	2
cell_907	2	3	2	0	5	2	2	2	3	2	2	2	2	-	2	2
cell_908	2	3	2	4	-	2	2	2	3	2	2	2	2	-	2	2
cell_909	-	3	2	2	5	2	2	2	3	2	2	2	2	-	-	2
cell_910	2	3	2	2	5	-	2	2	-	2	2	-	2	-	3	2
cell_911	2	3	2	0	-	2	-	2	3	-	2	2	2	3	3	2
cell_912	2	3	2	0	-	2	2	-	3	2	2	2	2	0	3	2
cell_913	-	-	2	3	-	2	-	2	-	2	-	5	27	2	2	-
cell_914	0	3	2	3	-	2	0	2	8	-	2	5	27	2	2	2
cell_915	0	3	2	3	5	-	0	2	8	-	2	5	-	2	0	-
cell_916	0	-	2	-	-	2	2	-	8	2	2	5	27	2	0	2
cell_917	2	3	2	3	5	2	4	2	0	2	2	-	-	2	-	2
cell_918	2	3	2	3	-	2	0	2	4	2	2	5	27	-	2	2
cell_919	-	3	2	-	5	2	0	2	11	2	2	5	27	2	0	2
cell_920	2	3	2	3	5	2	0	2	11	2	2	5	-	2	-	2
cell_921	0	3	2	-	-	2	0	2	0	2	2	3	8	2	8	2
cell_922	10	-	2	2	5	2	-	2	0	2	-	3	8	-	-	2
cell_923	-	3	2	-	5	2	-	2	-	-	-	-	8	2	8	2
cell_924	0	-	2	4	5	-	2	2	0	2	2	3	-	2	-	2
cell_925	0	3	2	-	5	-	5	2	0	2	-	0	8	2	8	2
cell_926	-	3	-	5	5	2	5	2	0	-	2	-	-	2	8	2
cell_927	-	3	2	0	5	2	5	2	-	2	2	0	8	-	8	2
cell_928	-	3	2	-	5	2	5	2	0	2	-	-	8	2	8	-
cell_929	0	3	3	0	5	2	5	-	0	2	2	6	2	-	0	2
cell_930	0	3	3	0	5	2	5	2	0	2	2	6	2	3	2	2
cell_931	0	3	3	0	5	-	5	2	3	2	2	6	2	0	0	2
cell_932	0	3	3	0	5	2	5	2	0	2	2	6	2	0	0	-
cell_933	0	3	3	-	-	-	-	-	-	-	-	-	-	-	0	-
cell_934	0	-	3	-	-	-	-	-	-	-	-	-	-	-	12	-
cell_935	2	3	3	-	5	2	-	2	0	2	-	5	2	0	0	2
cell_936	0	3	3	2	5	2	0	2	2	-	2	5	2	0	0	2
cell_937	0	3	-	5	5	2	2	2	0	2	2	2	2	0	5	-
cell_938	0	-	-	5	5	2	0	-	0	-	2	2	2	0	5	-
cell_939	24	3	2	5	5	2	0	2	0	2	2	2	2	4	5	2
cell_940	-	3	2	5	5	2	-	-	-	2	2	-	2	0	5	2
cell_941	2	3	3	-	-	2	0	2	71	2	-	2	2	-	0	2
cell_942	0	3	3	2	5	2	0	-	5	2	2	2	2	2	-	2
cell_943	0	3	0	-	5	2	0	-	2	2	-	2	2	2	2	2
cell_944	0	3	0	0	5	2	0	2	0	2	2	2	-	2	2	2
cell_945	-	-	4	0	5	-	2	-	2	2	2	2	2	0	-	2
cell_946	2	3	4	0	5	2	0	3	-	2	2	2	-	0	4	2
cell_947	-	3	4	0	5	2	-	-	-	-	-	-	-	-	4	2
cell_948	0	3	4	0	5	-	0	-	0	-	2	2	2	-	4	2
cell_949	2	3	3	0	5	2	2	-	11	2	2	2	2	-	4	2
cell_950	2	3	3	0	-	2	2	3	2	2	2	2	2	0	4	2
cell_951	-	3	0	-	5	2	-	3	0	2	2	2	2	0	4	2
cell_952	0	3	0	2	5	2	2	3	3	-	2	-	-	0	-	2
cell_953	-	3	3	5	5	-	3	2	0	2	-	-	2	4	4	-
cell_954	4	3	3	5	-	2	3	2	2	-	2	-	2	-	4	2
cell_955	4	3	3	5	-	2	3	2	0	-	2	2	2	-	4	2
cell_956	-	3	3	5	5	2	3	2	-	2	2	-	2	4	4	2
cell_957	4	3	3	-	5	2	3	2	5	2	-	2	2	0	4	2
cell_958	-	-	3	0	5	2	3	2	5	2	2	2	2	2	4	2
cell_959	4	-	-	5	5	2	3	2	0	2	2	2	2	2	4	2
cell_960	-	3	3	5	5	-	3	2	0	2	2	2	2	0	4	2
cell_961	-	0	3	2	5	2	2	5	0	5	-	4	8	-	0	2
cell_962	3	0	-	2	-	2	2	5	0	5	-	4	0	2	-	2
cell_963	3	0	5	-	5	-	-	5	-	-	2	4	0	2	-	2
cell_964	3	0	0	2	5	2	-	5	0	5	2	4	0	2	-	2
cell_965	3	0	0	2	5	2	2	5	2	5	2	5	2	2	0	2
cell_966	3	3	2	2	-	-	2	-	2	-	2	5	2	2	0	2
cell_967	3	5	14	2	5	-	-	5	-	5	2	0	2	-	-	2
cell_968	3	5	0	-	5	2	2	5	0	5	2	2	2	2	2	2
cell_969	3	5	-	2	5	2	-	5	-	5	2	0	3	2	0	2
cell_970	3	5	-	2	5	2	2	5	2	-	2	2	3	2	-	2
cell_971	3	5	0	2	5	2	2	5	-	5	2	-	3	2	-	-
cell_972	-	5	0	2	5	2	2	5	2	5	2	3	3	-	0	2
cell_973	3	5	3	2	5	2	2	5	2	5	2	3	3	2	2	2
cell_974	3	5	3	2	5	2	2	-	2	5	2	3	3	-	2	-
cell_975	3	5	3	2	5	-	2	5	2	5	2	-	-	2	2	2
cell_976	3	-	3	2	5	2	2	5	2	-	2	-	3	2	2	2
cell_977	3	-	-	2	5	2	-	5	2	5	2	2	0	2	3	2
cell_978	3	0	0	2	5	-	2	5	2	5	2	2	4	2	3	-
cell_979	0	0	0	2	5	2	-	-	0	5	2	-	27	2	3	2
cell_980	0	0	0	-	-	2	-	5	3	5	2	2	27	-	-	2
cell_981	0	4	0	2	-	2	2	5	2	5	2	-	-	2	-	2
cell_982	-	-	0	2	5	-	2	5	2	5	2	0	5	2	0	2
cell_983	5	-	0	2	5	2	2	5	2	5	2	5	5	2	5	2
cell_984	5	4	0	2	-	2	2	5	2	5	2	0	5	2	5	2
cell_985	0	-	5	2	5	2	2	5	0	5	2	108	5	2	0	-
cell_986	-	14	0	2	5	2	-	5	0	-	2	-	5	2	0	-
cell_987	2	14	0	2	5	2	-	5	0	-	-	4	5	2	-	-
cell_988	2	14	5	2	5	2	2	5	0	5	2	4	5	2	0	2
cell_989	2	14	-	2	-	2	2	5	0	-	2	0	5	2	2	-
cell_990	2	14	-	2	5	2	2	5	-	5	2	0	5	-	2	2
cell_991	2	14	-	-	5	2	2	5	0	5	2	-	5	2	2	-
cell_992	2	14	0	2	-	2	2	5	0	5	-	0	-	2	2	2
cell_993	-	11	0	2	5	2	-	5	5	3	2	5	4	2	0	2
cell_994	5	11	0	2	5	2	0	5	5	3	2	5	4	2	0	2
cell_995	5	11	-	2	-	2	2	-	5	-	-	5	4	2	-	2
cell_996	5	-	2	2	-	2	2	5	-	3	2	5	4	2	0	2
cell_997	5	11	2	-	5	2	5	5	-	-	2	5	4	-	0	-
cell_998	5	11	2	2	5	2	3	5	0	3	-	5	4	2	8	2
cell_999	5	11	2	2	5	2	0	5	0	3	-	5	4	2	0	2
cell_1000	5	11	-	2	5	2	5	5	0	3	2	5	4	2	0	2
cell_1001	-	11	0	2	5	-	3	5	3	0	2	5	-	2	2	2
cell_1002	5	-	0	2	5	2	3	5	3	-	2	5	-	2	2	2
cell_1003	5	11	5	-	5	2	3	5	-	5	2	5	0	2	2	2
cell_1004	5	11	5	2	5	2	3	5	8	2	2	5	0	2	2	-
cell_1005	5	-	-	2	-	2	3	-	-	0	2	5	2	2	2	2
cell_1006	5	11	2	2	-	2	3	5	4	-	2	5	-	2	2	-
cell_1007	5	-	0	2	5	2	3	5	4	0	2	5	2	2	2	2
cell_1008	5	11	5	2	5	2	-	5	4	0	2	5	2	2	2	2
cell_1009	5	2	2	-	5	2	2	5	3	-	2	-	0	2	0	2
cell_1010	5	2	-	2	5	2	2	5	0	0	2	5	2	2	0	2
cell_1011	5	0	2	2	5	2	2	5	0	0	2	5	0	-	2	2
cell_1012	5	2	2	2	5	-	-	5	0	0	2	5	0	-	0	2
cell_1013	5	-	2	2	5	2	2	-	0	5	2	5	-	2	0	2
cell_1014	5	0	-	2	-	2	2	-	2	0	2	5	0	2	-	-
cell_1015	5	0	2	-	5	2	-	5	0	0	2	5	0	2	0	2
cell_1016	5	2	2	2	5	-	-	-	0	0	-	-	2	2	0	2
cell_1017	5	-	2	2	5	2	0	5	4	2	2	5	0	2	-	2
cell_1018	5	4	-	2	5	-	0	-	4	-	2	5	0	2	0	2
cell_1019	5	4	2	-	5	2	5	5	4	-	-	5	0	2	0	-
cell_1020	5	4	-	2	5	2	0	5	-	-	2	5	0	-	-	2
cell_1021	5	4	2	2	5	2	0	5	4	2	2	5	19	2	2	2
cell_1022	5	4	2	2	5	2	-	5	4	2	2	5	0	-	-	2
cell_1023	5	4	2	2	-	2	-	-	4	-	2	5	0	2	2	-
cell_1024	5	-	2	-	5	2	0	5	4	2	-	-	0	2	2	2
